CIDADE;TEMPERATURA MÉDIA;ALT(M);LAT (º DEC.);LONG (ºdec);MÊS;ANO
Itiruçu;22.4;757.5;13.5;41.1;2;1999
Itiruçu;22.1;757.5;13.5;41.1;3;1999
Itiruçu;20.9;757.5;13.5;41.1;4;1999
Itiruçu;19.9;757.5;13.5;41.1;5;1999
Itiruçu;19.2;757.5;13.5;41.1;6;1999
Itiruçu;18.0;757.5;13.5;41.1;7;1999
Itiruçu;17.4;757.5;13.5;41.1;8;1999
Itiruçu;18.3;757.5;13.5;41.1;9;1999
Itiruçu;19.3;757.5;13.5;41.1;10;1999
Itiruçu;20.5;757.5;13.5;41.1;11;1999
Itiruçu;21.3;757.5;13.5;41.1;12;1999
Itiruçu;21.9;757.5;13.5;41.1;1;2000
Itiruçu;22.2;757.5;13.5;41.1;2;2000
Itiruçu;21.5;757.5;13.5;41.1;3;2000
Itiruçu;21.1;757.5;13.5;41.1;4;2000
Itiruçu;19.8;757.5;13.5;41.1;5;2000
Itiruçu;18.5;757.5;13.5;41.1;6;2000
Itiruçu;18.0;757.5;13.5;41.1;7;2000
Itiruçu;18.4;757.5;13.5;41.1;8;2000
Itiruçu;19.1;757.5;13.5;41.1;9;2000
Itiruçu;21.0;757.5;13.5;41.1;10;2000
Itiruçu;21.8;757.5;13.5;41.1;11;2000
Itiruçu;21.6;757.5;13.5;41.1;12;2000
Itiruçu;21.3;757.5;13.5;41.1;1;2001
Itiruçu;22.7;757.5;13.5;41.1;2;2001
Itiruçu;22.0;757.5;13.5;41.1;3;2001
Itiruçu;21.2;757.5;13.5;41.1;4;2001
Itiruçu;21.2;757.5;13.5;41.1;5;2001
Itiruçu;18.5;757.5;13.5;41.1;6;2001
Itiruçu;18.2;757.5;13.5;41.1;7;2001
Itiruçu;17.6;757.5;13.5;41.1;8;2001
Itiruçu;19.3;757.5;13.5;41.1;9;2001
Itiruçu;20.7;757.5;13.5;41.1;10;2001
Itiruçu;22.1;757.5;13.5;41.1;11;2001
Itiruçu;22.1;757.5;13.5;41.1;12;2001
Itiruçu;21.8;757.5;13.5;41.1;1;2002
Itiruçu;22.0;757.5;13.5;41.1;2;2002
Itiruçu;21.8;757.5;13.5;41.1;3;2002
Itiruçu;21.5;757.5;13.5;41.1;4;2002
Itiruçu;20.0;757.5;13.5;41.1;5;2002
Itiruçu;18.8;757.5;13.5;41.1;6;2002
Itiruçu;18.7;757.5;13.5;41.1;7;2002
Itiruçu;18.5;757.5;13.5;41.1;8;2002
Itiruçu;19.8;757.5;13.5;41.1;9;2002
Itiruçu;20.6;757.5;13.5;41.1;10;2002
Itiruçu;21.9;757.5;13.5;41.1;11;2002
Itiruçu;22.8;757.5;13.5;41.1;12;2002
Itiruçu;23.5;757.5;13.5;41.1;1;2003
Itiruçu;22.7;757.5;13.5;41.1;2;2003
Itiruçu;23.2;757.5;13.5;41.1;3;2003
Itiruçu;22.2;757.5;13.5;41.1;4;2003
Itiruçu;20.6;757.5;13.5;41.1;5;2003
Itiruçu;19.0;757.5;13.5;41.1;6;2003
Itiruçu;17.9;757.5;13.5;41.1;7;2003
Itiruçu;18.8;757.5;13.5;41.1;8;2003
Itiruçu;19.4;757.5;13.5;41.1;9;2003
Itiruçu;20.7;757.5;13.5;41.1;10;2003
Itiruçu;21.9;757.5;13.5;41.1;11;2003
Itiruçu;22.8;757.5;13.5;41.1;12;2003
Itiruçu;22.6;757.5;13.5;41.1;1;2004
Itiruçu;22.4;757.5;13.5;41.1;2;2004
Itiruçu;22.0;757.5;13.5;41.1;3;2004
Itiruçu;21.4;757.5;13.5;41.1;4;2004
Itiruçu;20.4;757.5;13.5;41.1;5;2004
Itiruçu;18.6;757.5;13.5;41.1;6;2004
Itiruçu;18.0;757.5;13.5;41.1;7;2004
Itiruçu;18.5;757.5;13.5;41.1;8;2004
Itiruçu;19.2;757.5;13.5;41.1;9;2004
Itiruçu;20.9;757.5;13.5;41.1;10;2004
Itiruçu;21.8;757.5;13.5;41.1;11;2004
Itiruçu;22.2;757.5;13.5;41.1;12;2004
Itiruçu;23.2;757.5;13.5;41.1;1;2005
Itiruçu;22.9;757.5;13.5;41.1;2;2005
Itiruçu;22.8;757.5;13.5;41.1;3;2005
Itiruçu;21.3;757.5;13.5;41.1;4;2005
Itiruçu;20.3;757.5;13.5;41.1;5;2005
Itiruçu;18.9;757.5;13.5;41.1;6;2005
Itiruçu;17.7;757.5;13.5;41.1;7;2005
Itiruçu;18.3;757.5;13.5;41.1;8;2005
Itiruçu;19.7;757.5;13.5;41.1;9;2005
Itiruçu;21.1;757.5;13.5;41.1;10;2005
Itiruçu;21.3;757.5;13.5;41.1;11;2005
Itiruçu;22.0;757.5;13.5;41.1;12;2005
Itiruçu;21.8;757.5;13.5;41.1;1;2006
Itiruçu;23.9;757.5;13.5;41.1;2;2006
Itiruçu;23.1;757.5;13.5;41.1;3;2006
Itiruçu;21.7;757.5;13.5;41.1;4;2006
Itiruçu;19.8;757.5;13.5;41.1;5;2006
Itiruçu;17.9;757.5;13.5;41.1;6;2006
Itiruçu;17.7;757.5;13.5;41.1;7;2006
Itiruçu;18.5;757.5;13.5;41.1;8;2006
Itiruçu;19.2;757.5;13.5;41.1;9;2006
Itiruçu;20.7;757.5;13.5;41.1;10;2006
Itiruçu;21.7;757.5;13.5;41.1;11;2006
Itiruçu;22.5;757.5;13.5;41.1;12;2006
Itiruçu;23.1;757.5;13.5;41.1;1;2007
Itiruçu;22.1;757.5;13.5;41.1;2;2007
Itiruçu;21.5;757.5;13.5;41.1;3;2007
Itiruçu;21.5;757.5;13.5;41.1;4;2007
Itiruçu;19.9;757.5;13.5;41.1;5;2007
Itiruçu;18.6;757.5;13.5;41.1;6;2007
Itiruçu;18.4;757.5;13.5;41.1;7;2007
Itiruçu;17.5;757.5;13.5;41.1;8;2007
Itiruçu;18.5;757.5;13.5;41.1;9;2007
Itiruçu;20.1;757.5;13.5;41.1;10;2007
Itiruçu;21.6;757.5;13.5;41.1;11;2007
Itiruçu;21.5;757.5;13.5;41.1;12;2007
Itiruçu;22.2;757.5;13.5;41.1;1;2008
Itiruçu;22.4;757.5;13.5;41.1;2;2008
Itiruçu;22.4;757.5;13.5;41.1;3;2008
Itiruçu;22.2;757.5;13.5;41.1;4;2008
Itiruçu;20.5;757.5;13.5;41.1;5;2008
Itiruçu;18.5;757.5;13.5;41.1;6;2008
Itiruçu;17.3;757.5;13.5;41.1;7;2008
Itiruçu;18.6;757.5;13.5;41.1;8;2008
Itiruçu;19.6;757.5;13.5;41.1;9;2008
Itiruçu;21.1;757.5;13.5;41.1;10;2008
Itiruçu;22.3;757.5;13.5;41.1;11;2008
Itiruçu;21.9;757.5;13.5;41.1;12;2008
Itiruçu;22.4;757.5;13.5;41.1;1;2009
Itiruçu;22.5;757.5;13.5;41.1;2;2009
Itiruçu;23.7;757.5;13.5;41.1;3;2009
Itiruçu;22.2;757.5;13.5;41.1;4;2009
Itiruçu;20.2;757.5;13.5;41.1;5;2009
Itiruçu;19.3;757.5;13.5;41.1;6;2009
Itiruçu;19.1;757.5;13.5;41.1;7;2009
Itiruçu;19.0;757.5;13.5;41.1;8;2009
Itiruçu;21.0;757.5;13.5;41.1;9;2009
Itiruçu;22.0;757.5;13.5;41.1;10;2009
Itiruçu;22.3;757.5;13.5;41.1;11;2009
Itiruçu;23.3;757.5;13.5;41.1;12;2009
Itiruçu;22.8;757.5;13.5;41.1;1;2010
Itiruçu;23.6;757.5;13.5;41.1;2;2010
Itiruçu;23.3;757.5;13.5;41.1;3;2010
Itiruçu;21.7;757.5;13.5;41.1;4;2010
Itiruçu;21.3;757.5;13.5;41.1;5;2010
Itiruçu;19.0;757.5;13.5;41.1;6;2010
Itiruçu;18.1;757.5;13.5;41.1;7;2010
Itiruçu;17.8;757.5;13.5;41.1;8;2010
Itiruçu;18.9;757.5;13.5;41.1;9;2010
Itiruçu;21.8;757.5;13.5;41.1;10;2010
Itiruçu;22.2;757.5;13.5;41.1;11;2010
Itiruçu;22.5;757.5;13.5;41.1;12;2010
Itiruçu;22.1;757.5;13.5;41.1;1;2011
Itiruçu;22.7;757.5;13.5;41.1;2;2011
Itiruçu;23.2;757.5;13.5;41.1;3;2011
Itiruçu;21.5;757.5;13.5;41.1;4;2011
Itiruçu;19.7;757.5;13.5;41.1;5;2011
Itiruçu;18.9;757.5;13.5;41.1;6;2011
Itiruçu;18.0;757.5;13.5;41.1;7;2011
Itiruçu;18.8;757.5;13.5;41.1;8;2011
Itiruçu;18.4;757.5;13.5;41.1;9;2011
Itiruçu;20.4;757.5;13.5;41.1;10;2011
Itiruçu;20.3;757.5;13.5;41.1;11;2011
Itiruçu;21.8;757.5;13.5;41.1;12;2011
Itiruçu;22.1;757.5;13.5;41.1;1;2012
Itiruçu;21.8;757.5;13.5;41.1;2;2012
Itiruçu;22.6;757.5;13.5;41.1;3;2012
Itiruçu;21.9;757.5;13.5;41.1;4;2012
Itiruçu;20.3;757.5;13.5;41.1;5;2012
Itiruçu;19.8;757.5;13.5;41.1;6;2012
Itiruçu;18.7;757.5;13.5;41.1;7;2012
Itiruçu;18.0;757.5;13.5;41.1;8;2012
Itiruçu;19.7;757.5;13.5;41.1;9;2012
Itiruçu;20.7;757.5;13.5;41.1;10;2012
Itiruçu;22.1;757.5;13.5;41.1;11;2012
Itiruçu;23.1;757.5;13.5;41.1;12;2012
Itiruçu;23.1;757.5;13.5;41.1;1;2013
Itiruçu;22.6;757.5;13.5;41.1;2;2013
Itiruçu;23.3;757.5;13.5;41.1;3;2013
Itiruçu;21.9;757.5;13.5;41.1;4;2013
Itiruçu;21.0;757.5;13.5;41.1;5;2013
Itiruçu;19.8;757.5;13.5;41.1;6;2013
Itiruçu;18.8;757.5;13.5;41.1;7;2013
Itiruçu;18.5;757.5;13.5;41.1;8;2013
Itiruçu;19.6;757.5;13.5;41.1;9;2013
Itiruçu;20.9;757.5;13.5;41.1;10;2013
Itiruçu;21.8;757.5;13.5;41.1;11;2013
Itiruçu;22.5;757.5;13.5;41.1;12;2013
Itiruçu;21.8;757.5;13.5;41.1;1;2014
Itiruçu;21.6;757.5;13.5;41.1;2;2014
Itiruçu;22.0;757.5;13.5;41.1;3;2014
Itiruçu;22.0;757.5;13.5;41.1;4;2014
Itiruçu;20.5;757.5;13.5;41.1;5;2014
Itiruçu;19.1;757.5;13.5;41.1;6;2014
Itiruçu;18.6;757.5;13.5;41.1;7;2014
Itiruçu;18.2;757.5;13.5;41.1;8;2014
Itiruçu;19.4;757.5;13.5;41.1;9;2014
Itiruçu;20.3;757.5;13.5;41.1;10;2014
Itiruçu;21.3;757.5;13.5;41.1;11;2014
Itiruçu;21.5;757.5;13.5;41.1;12;2014
Itiruçu;21.9;757.5;13.5;41.1;1;2015
Itiruçu;22.0;757.5;13.5;41.1;2;2015
Itiruçu;22.7;757.5;13.5;41.1;3;2015
Itiruçu;22.5;757.5;13.5;41.1;4;2015
Itiruçu;20.2;757.5;13.5;41.1;5;2015
Itiruçu;19.1;757.5;13.5;41.1;6;2015
Itiruçu;18.7;757.5;13.5;41.1;7;2015
Itiruçu;18.1;757.5;13.5;41.1;8;2015
Itiruçu;20.1;757.5;13.5;41.1;9;2015
Itiruçu;21.2;757.5;13.5;41.1;10;2015
Itiruçu;23.1;757.5;13.5;41.1;11;2015
Itiruçu;23.3;757.5;13.5;41.1;12;2015
Itiruçu;23.0;757.5;13.5;41.1;1;2016
Itiruçu;23.0;757.5;13.5;41.1;2;2016
Itiruçu;23.1;757.5;13.5;41.1;3;2016
Itiruçu;22.2;757.5;13.5;41.1;4;2016
Itiruçu;21.1;757.5;13.5;41.1;5;2016
Itiruçu;20.2;757.5;13.5;41.1;6;2016
Itiruçu;18.8;757.5;13.5;41.1;7;2016
Itiruçu;19.2;757.5;13.5;41.1;8;2016
Itiruçu;19.9;757.5;13.5;41.1;9;2016
Itiruçu;21.6;757.5;13.5;41.1;10;2016
Itiruçu;21.8;757.5;13.5;41.1;11;2016
Itiruçu;22.8;757.5;13.5;41.1;12;2016
Itiruçu;23.0;757.5;13.5;41.1;1;2017
Itiruçu;22.6;757.5;13.5;41.1;2;2017
Itiruçu;22.9;757.5;13.5;41.1;3;2017
Itiruçu;22.2;757.5;13.5;41.1;4;2017
Itiruçu;20.7;757.5;13.5;41.1;5;2017
Itiruçu;19.4;757.5;13.5;41.1;6;2017
Itiruçu;18.4;757.5;13.5;41.1;7;2017
Itiruçu;18.4;757.5;13.5;41.1;8;2017
Itiruçu;18.5;757.5;13.5;41.1;9;2017
Itiruçu;21.1;757.5;13.5;41.1;10;2017
Itiruçu;21.7;757.5;13.5;41.1;11;2017
Itiruçu;22.7;757.5;13.5;41.1;12;2017
Itiruçu;22.4;757.5;13.5;41.1;1;2018
Itiruçu;22.6;757.5;13.5;41.1;2;2018
Itiruçu;22.7;757.5;13.5;41.1;3;2018
Itiruçu;20.9;757.5;13.5;41.1;4;2018
Itiruçu;20.0;757.5;13.5;41.1;5;2018
Itiruçu;19.0;757.5;13.5;41.1;6;2018
Itiruçu;18.3;757.5;13.5;41.1;7;2018
Itiruçu;19.3;757.5;13.5;41.1;8;2018
Itiruçu;20.1;757.5;13.5;41.1;9;2018
Itiruçu;21.8;757.5;13.5;41.1;10;2018
Itiruçu;21.7;757.5;13.5;41.1;11;2018
Itiruçu;22.1;757.5;13.5;41.1;12;2018
Itiruçu;22.6;757.5;13.5;41.1;1;2019
Itiruçu;22.9;757.5;13.5;41.1;2;2019
Itiruçu;23.6;757.5;13.5;41.1;3;2019
Itiruçu;22.6;757.5;13.5;41.1;4;2019
Itiruçu;21.6;757.5;13.5;41.1;5;2019
Itiruçu;19.3;757.5;13.5;41.1;6;2019
Itiruçu;18.3;757.5;13.5;41.1;7;2019
Itiruçu;18.0;757.5;13.5;41.1;8;2019
Itiruçu;20.0;757.5;13.5;41.1;9;2019
Itiruçu;21.2;757.5;13.5;41.1;10;2019
Itiruçu;22.5;757.5;13.5;41.1;11;2019
Itiruçu;22.9;757.5;13.5;41.1;12;2019
Jacobina;26.2;486.4;11.2;40.5;1;1999
Jacobina;26.5;486.4;11.2;40.5;2;1999
Jacobina;26.6;486.4;11.2;40.5;3;1999
Jacobina;25.8;486.4;11.2;40.5;4;1999
Jacobina;24.0;486.4;11.2;40.5;5;1999
Jacobina;23.0;486.4;11.2;40.5;6;1999
Jacobina;22.0;486.4;11.2;40.5;7;1999
Jacobina;21.2;486.4;11.2;40.5;8;1999
Jacobina;23.1;486.4;11.2;40.5;9;1999
Jacobina;23.5;486.4;11.2;40.5;10;1999
Jacobina;24.3;486.4;11.2;40.5;11;1999
Jacobina;24.6;486.4;11.2;40.5;12;1999
Jacobina;24.7;486.4;11.2;40.5;1;2000
Jacobina;25.1;486.4;11.2;40.5;2;2000
Jacobina;24.7;486.4;11.2;40.5;3;2000
Jacobina;24.1;486.4;11.2;40.5;4;2000
Jacobina;22.6;486.4;11.2;40.5;5;2000
Jacobina;21.5;486.4;11.2;40.5;6;2000
Jacobina;21.5;486.4;11.2;40.5;7;2000
Jacobina;22.0;486.4;11.2;40.5;8;2000
Jacobina;23.2;486.4;11.2;40.5;9;2000
Jacobina;25.6;486.4;11.2;40.5;10;2000
Jacobina;24.8;486.4;11.2;40.5;11;2000
Jacobina;24.4;486.4;11.2;40.5;12;2000
Jacobina;24.9;486.4;11.2;40.5;1;2001
Jacobina;27.1;486.4;11.2;40.5;2;2001
Jacobina;25.4;486.4;11.2;40.5;3;2001
Jacobina;25.2;486.4;11.2;40.5;4;2001
Jacobina;25.1;486.4;11.2;40.5;5;2001
Jacobina;21.8;486.4;11.2;40.5;6;2001
Jacobina;21.6;486.4;11.2;40.5;7;2001
Jacobina;21.1;486.4;11.2;40.5;8;2001
Jacobina;23.2;486.4;11.2;40.5;9;2001
Jacobina;25.2;486.4;11.2;40.5;10;2001
Jacobina;27.1;486.4;11.2;40.5;11;2001
Jacobina;25.8;486.4;11.2;40.5;12;2001
Jacobina;24.0;486.4;11.2;40.5;1;2002
Jacobina;24.4;486.4;11.2;40.5;2;2002
Jacobina;25.1;486.4;11.2;40.5;3;2002
Jacobina;24.8;486.4;11.2;40.5;4;2002
Jacobina;23.3;486.4;11.2;40.5;5;2002
Jacobina;22.2;486.4;11.2;40.5;6;2002
Jacobina;21.9;486.4;11.2;40.5;7;2002
Jacobina;22.0;486.4;11.2;40.5;8;2002
Jacobina;24.1;486.4;11.2;40.5;9;2002
Jacobina;25.7;486.4;11.2;40.5;10;2002
Jacobina;26.4;486.4;11.2;40.5;11;2002
Jacobina;26.9;486.4;11.2;40.5;12;2002
Jacobina;26.7;486.4;11.2;40.5;1;2003
Jacobina;25.8;486.4;11.2;40.5;2;2003
Jacobina;26.3;486.4;11.2;40.5;3;2003
Jacobina;26.1;486.4;11.2;40.5;4;2003
Jacobina;23.3;486.4;11.2;40.5;5;2003
Jacobina;21.9;486.4;11.2;40.5;6;2003
Jacobina;21.0;486.4;11.2;40.5;7;2003
Jacobina;22.2;486.4;11.2;40.5;8;2003
Jacobina;23.5;486.4;11.2;40.5;9;2003
Jacobina;25.1;486.4;11.2;40.5;10;2003
Jacobina;25.2;486.4;11.2;40.5;11;2003
Jacobina;26.9;486.4;11.2;40.5;12;2003
Jacobina;25.6;486.4;11.2;40.5;1;2004
Jacobina;25.1;486.4;11.2;40.5;2;2004
Jacobina;25.1;486.4;11.2;40.5;3;2004
Jacobina;24.6;486.4;11.2;40.5;4;2004
Jacobina;23.3;486.4;11.2;40.5;5;2004
Jacobina;22.2;486.4;11.2;40.5;6;2004
Jacobina;21.5;486.4;11.2;40.5;7;2004
Jacobina;22.5;486.4;11.2;40.5;8;2004
Jacobina;23.6;486.4;11.2;40.5;9;2004
Jacobina;25.7;486.4;11.2;40.5;10;2004
Jacobina;26.2;486.4;11.2;40.5;11;2004
Jacobina;26.4;486.4;11.2;40.5;12;2004
Jacobina;27.1;486.4;11.2;40.5;1;2005
Jacobina;25.7;486.4;11.2;40.5;2;2005
Jacobina;25.8;486.4;11.2;40.5;3;2005
Jacobina;24.2;486.4;11.2;40.5;4;2005
Jacobina;22.9;486.4;11.2;40.5;5;2005
Jacobina;21.9;486.4;11.2;40.5;6;2005
Jacobina;21.0;486.4;11.2;40.5;7;2005
Jacobina;21.9;486.4;11.2;40.5;8;2005
Jacobina;24.0;486.4;11.2;40.5;9;2005
Jacobina;26.1;486.4;11.2;40.5;10;2005
Jacobina;25.9;486.4;11.2;40.5;11;2005
Jacobina;25.4;486.4;11.2;40.5;12;2005
Jacobina;26.7;486.4;11.2;40.5;1;2006
Jacobina;27.8;486.4;11.2;40.5;2;2006
Jacobina;25.9;486.4;11.2;40.5;3;2006
Jacobina;24.2;486.4;11.2;40.5;4;2006
Jacobina;22.6;486.4;11.2;40.5;5;2006
Jacobina;21.0;486.4;11.2;40.5;6;2006
Jacobina;20.5;486.4;11.2;40.5;7;2006
Jacobina;21.8;486.4;11.2;40.5;8;2006
Jacobina;23.1;486.4;11.2;40.5;9;2006
Jacobina;24.4;486.4;11.2;40.5;10;2006
Jacobina;24.3;486.4;11.2;40.5;11;2006
Jacobina;26.0;486.4;11.2;40.5;12;2006
Jacobina;27.6;486.4;11.2;40.5;1;2007
Jacobina;25.1;486.4;11.2;40.5;2;2007
Jacobina;24.0;486.4;11.2;40.5;3;2007
Jacobina;23.8;486.4;11.2;40.5;4;2007
Jacobina;22.7;486.4;11.2;40.5;5;2007
Jacobina;21.9;486.4;11.2;40.5;6;2007
Jacobina;21.7;486.4;11.2;40.5;7;2007
Jacobina;21.8;486.4;11.2;40.5;8;2007
Jacobina;22.7;486.4;11.2;40.5;9;2007
Jacobina;24.8;486.4;11.2;40.5;10;2007
Jacobina;26.3;486.4;11.2;40.5;11;2007
Jacobina;25.5;486.4;11.2;40.5;12;2007
Jacobina;26.9;486.4;11.2;40.5;1;2008
Jacobina;26.7;486.4;11.2;40.5;2;2008
Jacobina;25.7;486.4;11.2;40.5;3;2008
Jacobina;24.8;486.4;11.2;40.5;4;2008
Jacobina;23.1;486.4;11.2;40.5;5;2008
Jacobina;21.7;486.4;11.2;40.5;6;2008
Jacobina;20.9;486.4;11.2;40.5;7;2008
Jacobina;22.5;486.4;11.2;40.5;8;2008
Jacobina;23.9;486.4;11.2;40.5;9;2008
Jacobina;25.2;486.4;11.2;40.5;10;2008
Jacobina;26.8;486.4;11.2;40.5;11;2008
Jacobina;25.4;486.4;11.2;40.5;12;2008
Jacobina;26.4;486.4;11.2;40.5;1;2009
Jacobina;26.1;486.4;11.2;40.5;2;2009
Jacobina;28.1;486.4;11.2;40.5;3;2009
Jacobina;25.1;486.4;11.2;40.5;4;2009
Jacobina;23.1;486.4;11.2;40.5;5;2009
Jacobina;22.4;486.4;11.2;40.5;6;2009
Jacobina;22.4;486.4;11.2;40.5;7;2009
Jacobina;22.7;486.4;11.2;40.5;8;2009
Jacobina;26.3;486.4;11.2;40.5;9;2009
Jacobina;25.5;486.4;11.2;40.5;10;2009
Jacobina;25.6;486.4;11.2;40.5;11;2009
Jacobina;26.5;486.4;11.2;40.5;12;2009
Jacobina;26.2;486.4;11.2;40.5;1;2010
Jacobina;27.0;486.4;11.2;40.5;2;2010
Jacobina;26.1;486.4;11.2;40.5;3;2010
Jacobina;24.3;486.4;11.2;40.5;4;2010
Jacobina;24.5;486.4;11.2;40.5;5;2010
Jacobina;22.4;486.4;11.2;40.5;6;2010
Jacobina;21.0;486.4;11.2;40.5;7;2010
Jacobina;21.2;486.4;11.2;40.5;8;2010
Jacobina;22.9;486.4;11.2;40.5;9;2010
Jacobina;25.9;486.4;11.2;40.5;10;2010
Jacobina;26.5;486.4;11.2;40.5;11;2010
Jacobina;25.4;486.4;11.2;40.5;12;2010
Jacobina;24.9;486.4;11.2;40.5;1;2011
Jacobina;25.7;486.4;11.2;40.5;2;2011
Jacobina;25.7;486.4;11.2;40.5;3;2011
Jacobina;24.3;486.4;11.2;40.5;4;2011
Jacobina;22.5;486.4;11.2;40.5;5;2011
Jacobina;21.5;486.4;11.2;40.5;6;2011
Jacobina;21.5;486.4;11.2;40.5;7;2011
Jacobina;22.6;486.4;11.2;40.5;8;2011
Jacobina;22.7;486.4;11.2;40.5;9;2011
Jacobina;24.7;486.4;11.2;40.5;10;2011
Jacobina;24.0;486.4;11.2;40.5;11;2011
Jacobina;25.6;486.4;11.2;40.5;12;2011
Jacobina;26.5;486.4;11.2;40.5;1;2012
Jacobina;25.8;486.4;11.2;40.5;2;2012
Jacobina;26.7;486.4;11.2;40.5;3;2012
Jacobina;25.8;486.4;11.2;40.5;4;2012
Jacobina;24.0;486.4;11.2;40.5;5;2012
Jacobina;23.2;486.4;11.2;40.5;6;2012
Jacobina;22.0;486.4;11.2;40.5;7;2012
Jacobina;21.4;486.4;11.2;40.5;8;2012
Jacobina;23.9;486.4;11.2;40.5;9;2012
Jacobina;25.1;486.4;11.2;40.5;10;2012
Jacobina;25.4;486.4;11.2;40.5;11;2012
Jacobina;26.7;486.4;11.2;40.5;12;2012
Jacobina;26.7;486.4;11.2;40.5;1;2013
Jacobina;26.5;486.4;11.2;40.5;2;2013
Jacobina;27.6;486.4;11.2;40.5;3;2013
Jacobina;25.7;486.4;11.2;40.5;4;2013
Jacobina;23.9;486.4;11.2;40.5;5;2013
Jacobina;22.8;486.4;11.2;40.5;6;2013
Jacobina;22.0;486.4;11.2;40.5;7;2013
Jacobina;22.0;486.4;11.2;40.5;8;2013
Jacobina;24.1;486.4;11.2;40.5;9;2013
Jacobina;25.1;486.4;11.2;40.5;10;2013
Jacobina;25.3;486.4;11.2;40.5;11;2013
Jacobina;24.8;486.4;11.2;40.5;12;2013
Jacobina;25.8;486.4;11.2;40.5;1;2014
Jacobina;25.6;486.4;11.2;40.5;2;2014
Jacobina;25.7;486.4;11.2;40.5;3;2014
Jacobina;25.2;486.4;11.2;40.5;4;2014
Jacobina;22.8;486.4;11.2;40.5;5;2014
Jacobina;22.1;486.4;11.2;40.5;6;2014
Jacobina;21.6;486.4;11.2;40.5;7;2014
Jacobina;22.0;486.4;11.2;40.5;8;2014
Jacobina;23.4;486.4;11.2;40.5;9;2014
Jacobina;24.8;486.4;11.2;40.5;10;2014
Jacobina;24.9;486.4;11.2;40.5;11;2014
Jacobina;24.0;486.4;11.2;40.5;12;2014
Jacobina;24.9;486.4;11.2;40.5;1;2015
Jacobina;25.4;486.4;11.2;40.5;2;2015
Jacobina;25.0;486.4;11.2;40.5;3;2015
Jacobina;24.7;486.4;11.2;40.5;4;2015
Jacobina;22.5;486.4;11.2;40.5;5;2015
Jacobina;21.9;486.4;11.2;40.5;6;2015
Jacobina;21.1;486.4;11.2;40.5;7;2015
Jacobina;21.1;486.4;11.2;40.5;8;2015
Jacobina;23.6;486.4;11.2;40.5;9;2015
Jacobina;25.1;486.4;11.2;40.5;10;2015
Jacobina;27.2;486.4;11.2;40.5;11;2015
Jacobina;27.4;486.4;11.2;40.5;12;2015
Jacobina;24.8;486.4;11.2;40.5;1;2016
Jacobina;24.8;486.4;11.2;40.5;2;2016
Jacobina;25.7;486.4;11.2;40.5;3;2016
Jacobina;24.9;486.4;11.2;40.5;4;2016
Jacobina;23.5;486.4;11.2;40.5;5;2016
Jacobina;21.9;486.4;11.2;40.5;6;2016
Jacobina;21.8;486.4;11.2;40.5;7;2016
Jacobina;22.8;486.4;11.2;40.5;8;2016
Jacobina;23.5;486.4;11.2;40.5;9;2016
Jacobina;25.5;486.4;11.2;40.5;10;2016
Jacobina;25.0;486.4;11.2;40.5;11;2016
Jacobina;26.1;486.4;11.2;40.5;12;2016
Jacobina;27.3;486.4;11.2;40.5;1;2017
Jacobina;24.7;486.4;11.2;40.5;2;2017
Jacobina;24.2;486.4;11.2;40.5;3;2017
Jacobina;23.4;486.4;11.2;40.5;4;2017
Jacobina;22.3;486.4;11.2;40.5;5;2017
Jacobina;21.3;486.4;11.2;40.5;6;2017
Jacobina;21.1;486.4;11.2;40.5;7;2017
Jacobina;21.8;486.4;11.2;40.5;8;2017
Jacobina;22.1;486.4;11.2;40.5;9;2017
Jacobina;25.3;486.4;11.2;40.5;10;2017
Jacobina;24.5;486.4;11.2;40.5;11;2017
Jacobina;25.2;486.4;11.2;40.5;12;2017
Jacobina;25.7;486.4;11.2;40.5;1;2018
Jacobina;24.7;486.4;11.2;40.5;2;2018
Jacobina;24.6;486.4;11.2;40.5;3;2018
Jacobina;23.4;486.4;11.2;40.5;4;2018
Jacobina;22.2;486.4;11.2;40.5;5;2018
Jacobina;21.5;486.4;11.2;40.5;6;2018
Jacobina;21.6;486.4;11.2;40.5;7;2018
Jacobina;22.5;486.4;11.2;40.5;8;2018
Jacobina;23.9;486.4;11.2;40.5;9;2018
Jacobina;25.9;486.4;11.2;40.5;10;2018
Jacobina;25.6;486.4;11.2;40.5;11;2018
Jacobina;23.6;486.4;11.2;40.5;12;2018
Jacobina;26.0;486.4;11.2;40.5;1;2019
Jacobina;26.5;486.4;11.2;40.5;2;2019
Jacobina;25.7;486.4;11.2;40.5;3;2019
Jacobina;24.7;486.4;11.2;40.5;4;2019
Jacobina;24.0;486.4;11.2;40.5;5;2019
Jacobina;22.1;486.4;11.2;40.5;6;2019
Jacobina;20.9;486.4;11.2;40.5;7;2019
Jacobina;21.6;486.4;11.2;40.5;8;2019
Jacobina;23.3;486.4;11.2;40.5;9;2019
Jacobina;25.7;486.4;11.2;40.5;10;2019
Jacobina;26.4;486.4;11.2;40.5;11;2019
Jacobina;26.9;486.4;11.2;40.5;12;2019
Lençóis;25.5;438.1;12.6;41.4;1;1999
Lençóis;25.5;438.1;12.6;41.4;2;1999
Lençóis;25.0;438.1;12.6;41.4;3;1999
Lençóis;24.6;438.1;12.6;41.4;4;1999
